sentiment,Retweets
1,"RT @YEARSofLIVING: To save the world's coral reefs, we need immediate action to stop climate change  WATCH #YEARSpro…"
1,"RT @FelegeLab: Canada, let’s fund a living archive of Inuit knowledge that helps communities adapt to climate change @arcticeider …"
1,
1,"RT @followernodad: parent: I'd do anything for my children!

Scientist: here's how to stave off climate change so your children can stay oÃ¢â‚¬Â¦"
1,"RT @Alex_Verbeek: 🌎 

Conservative media can’t stop denying there was no global warming ‘pause’

 #climate… "
1,RT @AustinDem: He fired all the experts and deleted all the internet sites on climate change/science. 
1,"RT @ngwatweets: PODCAST: Due to climate change/food production, groundwater is under pressure. Interview @WilliamAlley@circleofblue https:…"
1,
1,RT @Mikel_Jollett: The head of the EPA not believing in climate change is like the president of the United States not believing in democrac…
1,RT @bruceanderson: Less than % of Conservatives voted for the candidate w a serious climate change policy in round one.
1,
1,
1,"RT @SueMinterVT: On the climate change, education &amp; standing up for middle class families, @BernieSanders explains why we needÃ¢â‚¬Â¦"
1,RT @FrankTheDoorman: % of scientists believe in climate change. The other % think Kellyanne Conway is a scientist.
1,
1,RT @FeelTheBern: RT PeopleBernie: .SenSanders and joshfoxfilm speak about climate change and the global movement to stop it …
1,RT @scienceclimate: Raising awareness and reducing your carbon footprint are necessary to defeat climate change.…
1,RT @katie_honan: Some of NYC neighbs at biggest risk for climate change voted overwhelmingly for Trump  Ã¢â‚¬Â¦
1,RT @donmoyn: Now why do you suppose the Trump team is looking for the names of civil servants who worked on climate change?…
1,
1,
1,
1,RT @PiyushGoyalOffc: We are all working as a team to continue our efforts to address concerns of global warming and to reduce natural hazar…
1,"RT @seannscruggs: Rain drop
Drop top

Now that I got your attention, we need to work together to end global warming."
1,
1,RT @LiberalResist: Sobering  national climate change report is leaked to the NY Times - NationofChange  https://…
1,
1,"RT @tigertailau: Great read on building #resilience, mitigating climate change risk and working towards a #sustainable future 

…"
1,RT @MaryAliceJane: Moana is really a metaphor for melting ice caps due to climate change
1,RT @Seasaver: The ocean is losing its breath Ã¢â‚¬â€œ and climate change is making it worse  @ConversationUS
1,
1,RT @MarkRuffalo: Existential threat! U.S. needs to accelerate growth in green jobs by treating climate change like the crisis of WWII https…
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change  httÃ¢â‚¬Â¦"
1,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦
1,
1,"RT @luckytran: FUCK YEAH! One National Park, @BadlandsNPS is defying Trump's gagging orders by tweeting about climate change… "
1,
1,
1,
1,RT @nature_org: #DYK: Forests could contribute up to one-third of the solution to tackling climate change?  https://…
1,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦
1,"RT @Rachael_Swindon: This government: Anti-abortion, homophobic, climate change denying, terrorist backing. And that's before you get off t…"
1,
1,
1,
1,RT @frankieboyle: Let's look on the bright side. Maybe climate change will kill off humanity before a Global Fascist government can start tÃ¢â‚¬Â¦
1,
1,
1,
1,
1,RT @StephenRitz: Modern agriculture cultivates climate change – we must nurture biodiversity   via @foodtank @DeSchu…
1,"RT @ChrisJZullo: #Georgia #ga. Today is Voting day. Karen Handel opposes marriage equality, climate change and a living wage #VoteYourOss…"
1,"RT @Salon: When China calls out Donald Trump on climate change, you know itÃ¢â‚¬â„¢s bad "
1,RT @DesiJed: Maybe Trump would care more about #ParisClimateDeal if Barron thought global warming was as real as the beheading picture.
1,"RT @RichardDawkins: Ban on phrase “climate change' seems to have started in Florida, the state most vulnerable to sea-level rise …"
1,RT @Oceanwire: How climate change has led to creation of floating hospitals to help ppl hurt by rising seas…
1,RT @InSIS: Lisa Dilling (@LisaD) speaking on local climate change adapation at @ExeterGeography this Thursday 
1,RT @Farooqkhan: Why do we not have journalists on topics such as environment and climate change? @PUANConference #climatecounts
1,
1,RT @soybeforeboys: WHAT IN animal agriculture is the leading cause of global warming and  please stop eating animals for your enjoyment htt…
1,
1,"RT @ClimateNexus: According to Trump’s own @DeptofDefense Secretary, climate change is a threat to the military.…"
1,RT @MarkRuffalo: Rick Perry gets schooled on climate change  # via @HuffPostPol
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change  httÃ¢â‚¬Â¦"
1,RT @BernieSanders: #ImVotingBecause the future of the planet is at stake. Hillary Clinton will combat climate change. Donald Trump thinks iÃ¢â‚¬Â¦
1,"RT @Fusion: When it comes to Breitbart News' reporting on climate change–expect % chance of BS.
We'll let The Weather Channe… "
1,
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,RT @ghetto: I understand we have to make environmental changes to combat global warming and climate change but recycling tweets…
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,RT @BernieSanders: #ImVotingBecause the future of the planet is at stake. Hillary Clinton will combat climate change. Donald Trump thinks iÃ¢â‚¬Â¦
1,
1,
1,"RT @codinghorror: I guess the good news is that with global warming accelerating on Trump's watch, Florida will be less of a factor in futuÃ¢â‚¬Â¦"
1,RT @theresphysics: One of the last arguments used by climate change deniers was just disproved 
1,
1,
1,"RT @SenSanders: On virtually every major issue Ã¢â‚¬â€ raising the minimum wage, climate change, pay equity for women Ã¢â‚¬â€ we are the majority"
1,RT @climatehawk: Mysterious explosions in Siberia are signs of galloping #climate change | @David_Bressan …
1,
1,RT @yannickunwomen: Few years ago women and climate change did not exist in the same sentence. Today it is self-evident. #GenderDay at @COPÃ¢â‚¬Â¦
1,RT @cathmckenna: Great to meet with @simoncoveney and @jimkelly today. Productive meeting focused on climate change adaptation a…
1,RT @WIRED: There's nothing to argue. Earth's temperature keeps shattering records because of human-caused climate change. …
1,
1,"RT @DrCraigEmerson: Until youse people at the ABC point out the positive side of racism, bigotry, sexual assault &amp; climate change deniaÃ¢â‚¬Â¦"
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,
1,RT @HawaiiDelilah: Turns out Ivanka (wife of future fellon) who was responsible for lunatic whispering climate change truth to the pre…
1,RT @TheEllenShow: Today I talked about two of the most pressing issues of our time – global warming and Magic Mike. 
1,
1,
1,RT @BernieSanders: 'The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitiÃ¢â‚¬Â¦
1,RT @wef:  things @NASA taught us about #climate change  
1,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦
1,RT @ditacannon: when it's  degrees for the #WomensMarch but the White House deleted the climate change section of their website!!…
1,"RT @SilverAdie: #donaldtrumpis the sociopath pushing global warming  the tipping point,leading to human extinction due to ignoranc…"
1,
1,RT @SeanMcElwee: NYT will hire a columnist who supports torture and denies climate change for 'intellectual diversity' but not one who supp…
1,"RT @cuynchips: Heedless of YAG to not even mention climate change policy in letter, when it's of great importance to Maldives &amp; worrying unÃ¢â‚¬Â¦"
1,
1,
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,RT @ArielleKebbel: I'm askin u to get LOUD day America!VOTE  women's rights.diversity. doin what we can  battle climate changeÃ¢â‚¬Â¦
1,
1,RT @phineasflapdood: @elizabethforma @Lawt #earthday Man made global warming is real &amp; the simple proof is here:…
1,
1,
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,"RT @paul_lander: #StepsToReverseClimateChange 
La la la la. There's no climate change. La la la la. "
1,"RT @_AlexHirsch: Simple. I believe in climate change, a woman's right to choose, gun safety &amp; the wealthy paying their fair share. TÃ¢â‚¬Â¦"
1,"RT @victimsofcomics: Scottish First Minister in the US signing climate change pacts.

British Prime Minister in Saudi Arabia selling weapon…"
1,RT @rickygervais: The Whitehouse is being filled with creationist climate change deniers. But on the plus side God will give your grandchilÃ¢â‚¬Â¦
1,
1,RT @michaelhallida: Turns out climate change is real and Malcolm Roberts is a hoax. Who'd have guessed? ��
1,
1,"RT @AlexSteffen: How to talk to conservatives about climate change: 

Defeat their candidates.
Enact bold climate policies.
Save the world…"
1,"RT @Khanoisseur: Trump's pick for Secretary of Energy is also a climate change denier.

Well done all you liberals who protest voted… "
1,RT @BernieSanders: #ImVotingBecause the future of the planet is at stake. Hillary Clinton will combat climate change. Donald Trump thinks iÃ¢â‚¬Â¦
1,
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,RT @Maxxadam: Amazing footage of the man who's planning to oust Issa. He pins him on climate change denial like a CHAMP. …
1,
1,"RT @nature_ny: Our  scientists are working around the world to address issues like climate change, clean water &amp; resilient citi…"
1,RT @blkahn: Denying climate change '​betrays future generations; it betrays essential spirit of innovation &amp; practical problem-solving'​ #F…
1,"RT @AlexSteffen: Reporting new fossil fuel finds without mentioning their climate change impacts if developed is irresponsible, out-dated e…"
1,RT @BernieSanders: 'The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitiÃ¢â‚¬Â¦
1,"RT @JordanUhl: #EPA Chief Pruitt claims 'tremendous debate' over whether CO causes global warming.

No debate. Just misinformatio…"
1,RT @gardcorejose: Morning existential crises: do you think we'll save our planet from climate change or will we burn to the ground?
1,"RT @flippable_org: SE Texas underwater, another hurricane coming, the West on fire. Every elected official who denies climate change is a d…"
1,
1,RT @guardianeco: The cynical and dishonest denial of climate change has to end: it's time for leadership | Gerry Hueston …
1,"RT @PopnMatters: There were an exceptional number of natural disasters last year, indicating the dangers of unchecked climate change… "
1,RT @CNN: No snow where there should be. Bleached anemones. Cracks in the ice. This is what climate change looks like:Ã¢â‚¬Â¦
1,"RT @AChuckalovchak: indians blew the world series, our next president is going to be an idiot &amp; global warming has it  degrees in novembeÃ¢â‚¬Â¦"
1,
1,"RT @SLSingh: Love the BBC but programme-makers rarely admit they got it wrong
'BBC defends Lord Lawson climate change interview' …"
1,RT @SenSanders: Join me and Bill Nye at : a.m. ET tomorrow on Facebook Live for a conversation on climate change.…
1,RT @Greenpeace: The unnatural increase in wildfires is causing entire forests to burn down. Is climate change to blame?…
1,
1,RT @jonniehughes: : When the right (and UK) led the climate change debate. #greengoesbothways  via @youtube
1,
1,
1,
1,
1,
1,"RT @HillarysMen: Get out the vote! This is our opportunity to address climate change, reform criminal justice, &amp; tackle student debtÃ¢â‚¬Â¦"
1,RT @Aiannucci: The US elected Trump but the rest of the world didn't.So what do we do if US policies ( e.g. climate change) threaten the reÃ¢â‚¬Â¦
1,RT @SenSanders: If we don't address climate change there'll be more conflict over limited resources. We must listen to scientists not fossiÃ¢â‚¬Â¦
1,
1,
1,"RT @franifio: The @HouseScience congressional committee just tweeted a Breitbart article denying climate change. Cause, money. …"
1,"RT @RobertNance: Mr. President, I believe in climate change too. "
1,
1,RT @MattBors: Florida. Half the state's going to disappear in ten years due to global warming. They're going for the guy who says it's a ChÃ¢â‚¬Â¦
1,
1,
1,"RT @DavidYankovich: Let's use the skittle test for climate change.

If you had  skittles, &amp;  of them would kill you, would you eat…"
1,
1,
1,
1,RT @BernieSanders: #ImVotingBecause the future of the planet is at stake. Hillary Clinton will combat climate change. Donald Trump thinks iÃ¢â‚¬Â¦
1,RT @seankent: Trump will appoint a climate change denier to head the EPA. How's that Green Party protest vote working out for ya now?
1,
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,RT @SenFeinstein: The science is clear: climate change is real. The Trump admin can’t dismiss facts just because it doesn’t like them. http…
1,
1,"RT @pipaolive: Storing carbon in soils of crop, grazing &amp; rangelands offers ag s highest potential source of climate change miuigation."
1,"RT @JonRiley: Your Grandchildren: You didn't stop climate change because of an email server? What's a server?

You: I don't know.… "
1,RT @robintransition: Great piece: 'Building against climate change can either support vibrant neighborhood conditions or undermine them': hÃ¢â‚¬Â¦
1,RT @CarmenObied: #BeforeTheFlood: Watch new documentary on tackling climate change. It's all up to us. @NatGeo @LeoDiCaprioÃ¢â‚¬Â¦
1,RT @billmckibben: Trump's contention that Meryl Streep is 'over-rated' is right up there with the idea that climate change is a Chinese hoa…
1,
1,RT @energyenviro: % Renewable Energy a must for limiting global warming to . degrees -  #REÃ¢â‚¬Â¦
1,RT @PSI_sustainable: A concise summary of climate change in California. The plentiful rain/snow this year doesn't mean our water problem…
1,
1,
1,RT @alexhemingway: BC needs a bold plan to tackle climate change &amp; create thousands of jobs. @SethDKlein lays it out:…
1,
1,RT @SEIclimate: NEW brief: Transnational climate change impacts: Entry point to enhanced global cooperation on #adaptation? #UNFCCCÃ¢â‚¬Â¦
1,"RT @joanwalsh: 'Contrarian' is a cuddly words @nytimes. FFS. Call him what he is: A climate change denier. Sound an alarm, FFS. Ã¢â‚¬Â¦"
1,
1,
1,
1,RT @nature: Immediate action to reduce global warming is needed to protect coral reefs from severe bleaching events…
1,"RT @zoeschlanger: The  climate change pages—all of them—gone 

https:/…"
1,
1,
1,RT @AltNatParkSer: Joshua trees are predicted to have their range reduced &amp; shifted by climate change. The fear is they will be lost i…
1,
1,
1,RT @NLatUN: Experts from all over gather in #NL  take action on link climate change &amp; conflict. This year FM #Koenders hosted…
1,RT @NYCMayorsOffice: NYC is ready to lead on climate change. 
1,
1,
1,"RT @bobvulfov: you (blinded by a moral code): we must stop global warming
me (smart, hungry for death): the faster the planet burns up the…"
1,RT @ajplus: Which candidate is going to take climate change seriously?Ã°Å¸Å’ï† 
1,"RT @RichardDawkins: Harvey’s severity exacerbated by man-made climate change (“Chinese hoax”)

The National Day of P…"
1,RT @AndyBrown_: Surely not.... Government 'tried to bury' its own alarming report on climate change #AlternativeTruth  …
1,
1,RT @Earthjustice: There’s very little doubt among climate scientists that human activity is accelerating climate change. …
1,
1,
1,RT @cnni: Donald Trump has called climate change 'a hoax.' Here's what could happen if he rolls back anti-pollution measures Ã¢â‚¬Â¦
1,"RT @BevHillsAntifa: Wrapping up our #ParisAgreement protest.
Fascists need to learn to respect the environment &amp; climate change. …"
1,"RT @bmh: First day of November, but it feels more like June. And then we have all these people dismissing the subject of climate change. Ã°Å¸â€˜â‚¬"
1,
1,"RT @mehdirhasan: '% of the US does not see [climate change] as a problem, since Christ is returning in a few decades' - Chomsky https://Ã¢â‚¬Â¦"
1,"RT @davidsirota: New data suggests climate change catastrophe: 

Yet the main story of the day is Trump fighting wit…"
1,RT @wsyx: #ObamaFarewell: Take the challenge of climate change. We've halved our dependence on foreign oil and doubled our so…
1,RT @changjaeftw: this can end global warming  
1,
1,"RT @RepPaulTonko: The number of scientists that dispute the fact that human activity is driving climate change:  in ,

That's .…"
1,"RT @AlexCKaufman: Utilities knew about climate change as far back as  and still battled science. 

New from me:…"
1,
1,
1,"RT @littoralsociety: The problem with global warmingÃ¢â‚¬â€and the reason it continues to resist illustration, even as the streets flood and... hÃ¢â‚¬Â¦"
1,"RT @DaddyJew: Son: daddy, I can't sleep

Me: is it the rapid decaying of our society as a whole or the volatile nature of climate change ke…"
1,RT @altusda: Here are  things we can do about climate change while our government is in a sad state of denial:  #sc…
1,RT @womensmarch: / nations are on the right side of climate change reform today. The US will join Syria and Nicaragua in turni…
1,"RT @kurteichenwald: Options for climate change deniers:
. There is a global conspiracy.
. U know more than climatologists.
. Climatologi…"
1,RT @MikeBloomberg: Cities are key to accelerating progress on climate change Ã¢â‚¬â€œ despite any roadblocks we may face. Ã¢â‚¬Â¦
1,
1,"RT @SrujanaDeva: Vote for leaders who will fight climate change by ending fossil fuel subsidies, investing in renewables. #ParisAgreement #Ã¢â‚¬Â¦"
1,RT @natughlie: When u ask him what the leading cause of climate change is and he says 'animal agriculture' 
1,RT @aldairmaruz: global warming is really happening
1,
1,RT @BV: The places we could leave first because of climate change  
1,"RT @pepcanadell: At #COP? Attend 'Global Carbon Budget  and its implications for meeting global warming targets'
 Nov :Ã¢â‚¬Â¦"
1,RT @brhodes: GOP denied climate change before during and after the Obama presidency. It's just not credible to let them justify…
1,
1,"RT @paulkrugman: As the probability of civilization-ending climate change rises, a special shout-out to all those who helped make it possib…"
1,RT @zacheryross: Donald is building sea walls to protect his coastside properties from sea level rise resulting from a climate change he do…
1,"RT @KalvinMacleod: PHILOSOPHY MAJOR: humanity is at risk
STEM MAJOR: because global warming is affecting sea levels
ENGLISH MAJOR: is it af…"
1,"RT @RepYvetteClarke: Global climate change threatens every community in America, every nation in the world. We need to take it seriously. h…"
1,RT @Prof_McGrath: @realDonaldTrump @PhysicsClimate Professional physicists urge action on climate change: 
1,
1,RT @Jackthelad: We need more climate change warriors like Naomi KleinÃ‚ #auspol  
1,
1,
1,
1,RT @iansomerhalder: Speaking of climate change-TONIGHT Is another killer episode of @YEARSofLIVING ! /c on @NatGeoChannel Ã¢â‚¬Â¦
1,RT @frankieboyle: Let's look on the bright side. Maybe climate change will kill off humanity before a Global Fascist government can start t…
1,
1,"RT @Wikipedia:  was the hottest year on record, as shown in this NASA video. Read more about global warming:…"
1,
1,RT @barca: @MadMasterr Yes global warming has its worst affects on South Asia.....ye desert hai 
1,
1,RT @WMBtweets: We're united in the fight against climate change! Add your voice to @ConservationOrg's ThunderclapÃ¢â‚¬Â¦
1,RT @lifelearner: Perspective | How farmers convinced scientists to take climate change seriously 
1,
1,
1,"RT @AssaadRazzouk: In the new new world, China lectures the United States about climate change and the importance of cooperation betweÃ¢â‚¬Â¦"
1,
1,"RT @altUSEPA: EPA stops collecting important climate change data.
No data = no science.
"
1,"RT @Earthjustice: Reason # why we march: #PollutingPruitt says CO isn't a major contributor to climate change. 

Join us:…"
1,
1,RT @Chuckmeg: @Susanhdon @CitizensFedUp @funder The pope asked trump to support climate change but he said no is that Christian to you?
1,"RT @SenSanders: We cannot afford to by led people who, despite all of the scientific evidence, believe that climate change is a hoax."
1,
1,"RT @Lee_in_Iowa: 'Gay &amp; transgndr rights, &amp; action on climate change...are now largely mainstream, esp in cities...home to...educate…"
1,RT @ActOnClimateVic: Many were keen to see what #VicBudget invests in climate change prevention + resilience to impacts. #SpringSt https://…
1,RT @johniadarola: Adding $b for more bombs while slashing the minimal amount we spend to combat climate change is one sign of a species c…
1,"RT @ClimateReality: Tabloid attacks climate change, science, and @NOAA with outrageous claims. We must #StandUpForScience and facts… "
1,RT @ParanoiaPics: This photo by Kerstin Langenberger shows how polar bears are being affected by climate change. 
1,RT @ClimateCentral: Newsflash: climate change doesn't care who got elected  
1,
1,RT @UKCIP: Interesting post: adapting to climate change through managed retreat explores how &amp; when it works @CarbonBrief | …
1,
1,"RT @politico: As the effects of climate change play out, the risks posed by storms like Katrina and Harvey only stand to get wors…"
1,
1,
1,"RT @GOVERNING: Harris County, the home of Houston, is projected to lose % of its GDP to climate change this century…"
1,RT @CNN: No snow where there should be. Bleached anemones. Cracks in the ice. This is what climate change looks like:Ã¢â‚¬Â¦
1,"RT @Salon: When China calls out Donald Trump on climate change, you know itÃ¢â‚¬â„¢s bad "
1,RT @PopSci: These photos force you to look the victims of climate change in the eye  
1,
1,
1,
1,
1,RT @interfaithpower: Get your #FaithClimateActionWeek kits! Join more than  faith communities spread the word about climate change…
1,
1,RT @jonathanchait: Minor election footnote: Electing Trump would also doom planet to catastrophic global warmingÃ¢â‚¬Â¦
1,RT @mashable: Trump falsely claims that nobody knows if global warming is real  
1,
1,
1,"RT @TimKennedyMMA: I believe in #science:
There are  genders (XY or XX), life begins at conception, climate change is real, habitat conser…"
1,
1,
1,RT @ZigZagAllah_: Oh. The nature Republicans are destroying because they don't believe in basic facts like climate change and global…
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change  httÃ¢â‚¬Â¦"
1,RT @supermorgy: Why would a President withdrew from a climate change deal?! #ParisAgreement
1,
1,RT @Dreaa_Gunn: It's  degrees outside in December and some of y'all still don't believe in global warming 😅
1,"RT @teamdicicco: Modern agriculture cultivates climate change – we must nurture biodiversity
 "
1,"RT @RedTRaccoon: As ,s march to fight for our environment and to combat climate change please watch Carl Sagan's Pale Blue Dot s…"
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,
1,RT @SethMacFarlane: HRC proposes installing half a billion solar panels by the end of her first term. Trump thinks climate change is a hoaxÃ¢â‚¬Â¦
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,"RT @willdarbyshire: Also, while i'm here. Saying climate change isn't real, isn't an opinion. You're just a fucking idiot."
1,
1,
1,"RT @blackvoices: POTUS: 'Without bolder action, our children won't have time to debate the existence of climate change.' #ObamaFarewell"
1,
1,RT @StrongerStabler: Tory agitator/climate change denier Nigel Lawson has big connections to fossil fuel companies - spouting dangerous…
1,RT @LorenRaeDeJ: No. Adm Mullen has been saying climate change threat since Bush admin. DOD has prioritized for decades. …
1,
1,
1,
1,"RT @ALCassady: I'll remember the media and debate moderators ignoring climate change, the greatest challenge of our time. Ã¢â‚¬Â¦"
1,"RT @SvVeldhoven: If simply denying global warming would help, the problem should already have been solved by now. #paris Ã¢â‚¬Â¦"
1,"RT @ahlahni: when you remember that climate change exists, that the majority of people still aren't vegan and that the bees are… "
1,RT @andresgalvezm: This animated map shows why animals can’t survive climate change without our help 
1,
1,RT @JonRiley: Trump is abandoning global leadership on climate change but the US isn't: governors like Jerry Brown are stepping u…
1,
1,
1,
1,
1,
1,
1,RT @JessicaHuseman: SCOOP: Trump expected to nom Sam Clovis -a climate change 'skeptic' w no science background- as USDA's top scientist ht…
1,"RT @ElaineYoung: @Micksparklfc @MissSadieV Not half.... we've the Christian Taliban in charge , that deny climate change, evolution…"
1,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦
1,
1,RT @TeamOssoff: 'Neither of us are scientists. That’s why we have scientists. And % of scientists agree that climate change is a…
1,
1,"RT @SierraClub: Trump won't save us from climate change, but maybe surfers will  (via @HuffPostGreen)"
1,"RT @billmckibben: Trump is making biggest bet any leader has ever made: physics isn't real, and climate change can be safely ignored https:Ã¢â‚¬Â¦"
1,
1,
1,RT @Fusion: America is about to become the only country in the world with a leader who doesnÃ¢â‚¬â„¢t think global warming is real.Ã¢â‚¬Â¦
1,RT @JimDalrympleII: The EPA wants to have a climate change debate on TV. Scientists say that's 'bullshit' 
1,RT @JoeBiden: We're already feeling impacts of climate change. Exiting #ParisAgreement imperils US security and our ability to own the clea…
1,RT @VivMasta: I'm for real hype as fuck because of this weather being nice and stuff but it's because of global warming and that sucks lol
1,
1,RT @BernieSanders: #ImVotingBecause the future of the planet is at stake. Hillary Clinton will combat climate change. Donald Trump thinks iÃ¢â‚¬Â¦
1,
1,
1,
1,RT @TheWeirdWorld: People won’t believe global warming but think that THEY will win the . billion jackpot.
1,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦
1,RT @RollingStone: Why Republicans still reject the science of global warming  
1,
1,RT @UN:  #globalgoals are directly linked to climate change. The #ParisAgreement is crucial to achieve them.Ã¢â‚¬Â¦
1,
1,
1,RT @ChelseaClinton: Thank you President Obama for your leadership on fighting climate change &amp; protecting our planet &amp; our future. https://Ã¢â‚¬Â¦
1,
1,RT @emorwee: Trump's budget also decimates funding for research on climate change that could impact severity of storms …
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change Ã¢â‚¬Â¦
1,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦
1,"RT @Independent: Leonardo DiCaprio gave Ivanka Trump his climate change documentary, in case her dad was still confused …"
1,"RT @yeseniatwigs: it's November and I'm near having a heat stroke
global warming got me fucked up can y'all please stop polluting the earth"
1,RT @RepBarbaraLee: It’s an international embarrassment that our Science Space &amp; Tech Cmte is run by anti-science climate change deniers htt…
1,"RT @Vegalteno: Instead of funding  Meals on Wheels, breast cancer research or climate change actions, liar @realDonaldTrump will spend $b…"
1,RT @ScientistsEU: Strong message to US climate change &amp; renewable energy researchers - you can come to Europe. 
1,
1,RT @Kernos: This sculpture by Issac Cordal in Berlin is called “Politicians discussing global warming.” 
1,
1,
1,
1,"RT @AstroKatie: In case you were wondering: no,  years of US-led inaction on climate change will not go well for the planet. Now is when iÃ¢â‚¬Â¦"
1,RT @SenSanders: We have a president-elect who doesnÃ¢â‚¬â„¢t believe in climate change. ThatÃ¢â‚¬â„¢s frightening for this country and the world.
1,
1,"RT @MeckeringBoy: LNP closed our Infectious Diseases Lab.

Now climate change sees mosquito-borne viruses boom. Putting everyone at risk.…"
1,
1,"RT @aeonmag: Today there are more than  billion migrants, a number that may double in the next  years due to climate change:… "
1,RT @mcnees: Unbelievable. The Department of Energy instructing grant recipients to remove the terms 'global warming' &amp; 'climate…
1,RT @FrancoisPythoud: Adaptation to climate change in ���� Comparative davantage of local traditional #cow breeds @GaLivestock…
1,RT @JodiLynneRubin: @washingtonpost @WhizBangBaby Don't tell the republicans it's global warming! They can't take the science
1,RT @pettyblackgirI: Patrick Mwalua delivers water to the animals in dry lands of Kenya. He saw the effects global warming has on the wi…
1,
1,
1,RT @Frances_Fisher: #Repost leonardodicaprio ・・・ #Reram #RG @voxdotcom: How do we talk about climate change in the… 
1,RT @Aiannucci: The US elected Trump but the rest of the world didn't.So what do we do if US policies ( e.g. climate change) threaten the reÃ¢â‚¬Â¦
1,
1,"RT @Ragcha: Hassan believes that combating climate change is critical to our economy, our environment, our people, and our wayÃ¢â‚¬Â¦"
1,RT @SarahBaska: when ur at a party and u remember ur president doesn't believe in climate change 
1,RT @TheDailyClimate: Evidence of #climate change abounds amid extreme weather in the Pacific Northwest. #Seattle #PDX @washingtonpost http…
1,
1,"RT @doylejacq: Read open letter from scientists on climate change, sign this petition. Our future depends on it. "
1,RT @magsm: When the EPA administrator says carbon dioxide is not a primary contributor to global warming.. 
1,
1,RT @RogueNASA: Ninety-seven percent of climate scientists agree that climate change is caused by human activities. #climatechange
1,"RT @mcspocky: Trump dramatically changes US approach to climate change 
He says screw the planet, he doesn…"
1,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦
1,RT @PeopleBernie: .@BernieSanders: It's 'pathetic' that EPA chief thinks CO not primary contributor to climate change …
1,"RT @alt_labor: / EPA #Budget eliminates  programs and , jobs. Cuts funding to climate change research and cleanup prog…"
1,"RT @antonio: Florida,Trump defied Cuba embargo&amp;lied to you about it.Also,he doesn't believe in climate change which will affectÃ¢â‚¬Â¦"
1,"RT @TheNewThinkerr: Chomsky, literally the most influential intellectual this world has ever seen, says global warming &amp; nuclear war are th…"
1,RT @frankieboyle: Let's look on the bright side. Maybe climate change will kill off humanity before a Global Fascist government can start tÃ¢â‚¬Â¦
1,RT @wjcarter: Remember: not a single q on climate change at any of the presidential debates. Zero.  
1,RT @julienamorgan: 'Investors can no longer ignore climate change. All are faced with a swelling tide of climate-related regulations' Ã¢â‚¬â€œ httÃ¢â‚¬Â¦
1,"RT @AriBerman: Network news spent x as much time on Clinton's emails vs all policy issues, including climate change…"
1,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦
1,RT @TenPercent: ‘Labour’ Graham Stringer MP is a climate change denier and supporter of a Tory Lord who shills for oil companies …
1,
1,
1,
1,
1,RT @DrShepherd: article gives me hope. Kudos to this coalition of Congress that recognizes climate change is not a partisan issue. http…
1,
1,"RT @ScientistsEU: Meh, why believe NASA?
'Donald Trump's pick for CIA director refuses to accept Nasa findings on climate change' https://…"
