1,2,0,-1,all,perc_1,perc_0,perc_2,perc_-1
3.0,0.0,3.0,0.0,6,50.0,50.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
4.0,0.0,2.0,1.0,7,57.14285714285714,28.57142857142857,0.0,14.285714285714285
1.0,2.0,0.0,0.0,3,33.33333333333333,0.0,66.66666666666666,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
3.0,5.0,0.0,0.0,8,37.5,0.0,62.5,0.0
1.0,0.0,2.0,0.0,3,33.33333333333333,66.66666666666666,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
4.0,0.0,0.0,1.0,5,80.0,0.0,0.0,20.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
4.0,0.0,4.0,1.0,9,44.44444444444444,44.44444444444444,0.0,11.11111111111111
3.0,0.0,1.0,1.0,5,60.0,20.0,0.0,20.0
3.0,1.0,2.0,0.0,6,50.0,33.33333333333333,16.666666666666664,0.0
2.0,1.0,0.0,0.0,3,66.66666666666666,0.0,33.33333333333333,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,9.0,0.0,1.0,12,16.666666666666664,0.0,75.0,8.333333333333332
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
4.0,0.0,1.0,0.0,5,80.0,20.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,2,50.0,0.0,0.0,50.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,2.0,3.0,1.0,7,14.285714285714285,42.857142857142854,28.57142857142857,14.285714285714285
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
5.0,1.0,1.0,0.0,7,71.42857142857143,14.285714285714285,14.285714285714285,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,3,66.66666666666666,0.0,33.33333333333333,0.0
2.0,1.0,0.0,1.0,4,50.0,0.0,25.0,25.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,0.0,0.0,2.0,5,60.0,0.0,0.0,40.0
2.0,1.0,0.0,0.0,3,66.66666666666666,0.0,33.33333333333333,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,3,33.33333333333333,0.0,66.66666666666666,0.0
1.0,4.0,0.0,0.0,5,20.0,0.0,80.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,3,33.33333333333333,33.33333333333333,33.33333333333333,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
4.0,0.0,0.0,1.0,5,80.0,0.0,0.0,20.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,2.0,0.0,4,50.0,50.0,0.0,0.0
2.0,0.0,0.0,1.0,3,66.66666666666666,0.0,0.0,33.33333333333333
4.0,1.0,2.0,20.0,27,14.814814814814813,7.4074074074074066,3.7037037037037033,74.07407407407408
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,6.0,0.0,1.0,8,12.5,0.0,75.0,12.5
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,5,100.0,0.0,0.0,0.0
3.0,1.0,0.0,0.0,4,75.0,0.0,25.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
3.0,0.0,1.0,0.0,4,75.0,25.0,0.0,0.0
1.0,3.0,3.0,0.0,7,14.285714285714285,42.857142857142854,42.857142857142854,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,4.0,1.0,0.0,6,16.666666666666664,16.666666666666664,66.66666666666666,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,4,100.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,4,50.0,0.0,50.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,1.0,3,66.66666666666666,0.0,0.0,33.33333333333333
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
2.0,0.0,1.0,0.0,3,66.66666666666666,33.33333333333333,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,4,25.0,25.0,25.0,25.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,7,14.285714285714285,0.0,85.71428571428571,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
1.0,0.0,0.0,1.0,2,50.0,0.0,0.0,50.0
2.0,0.0,1.0,1.0,4,50.0,25.0,0.0,25.0
1.0,0.0,1.0,9.0,11,9.090909090909092,9.090909090909092,0.0,81.81818181818183
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,4,25.0,0.0,75.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,3,33.33333333333333,0.0,66.66666666666666,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,4.0,1.0,0.0,8,37.5,12.5,50.0,0.0
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,2,50.0,0.0,0.0,50.0
1.0,2.0,0.0,0.0,3,33.33333333333333,0.0,66.66666666666666,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,1.0,0.0,3,66.66666666666666,33.33333333333333,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,3,33.33333333333333,0.0,66.66666666666666,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
1.0,0.0,1.0,0.0,2,50.0,50.0,0.0,0.0
3.0,1.0,4.0,0.0,8,37.5,50.0,12.5,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,2,50.0,0.0,0.0,50.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,2.0,0.0,4,50.0,50.0,0.0,0.0
1.0,0.0,1.0,2.0,4,25.0,25.0,0.0,50.0
1.0,0.0,1.0,0.0,2,50.0,50.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
2.0,0.0,0.0,1.0,3,66.66666666666666,0.0,0.0,33.33333333333333
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,2.0,0.0,3,33.33333333333333,66.66666666666666,0.0,0.0
4.0,0.0,0.0,1.0,5,80.0,0.0,0.0,20.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,2,50.0,50.0,0.0,0.0
2.0,0.0,1.0,1.0,4,50.0,25.0,0.0,25.0
2.0,1.0,0.0,0.0,3,66.66666666666666,0.0,33.33333333333333,0.0
3.0,1.0,0.0,0.0,4,75.0,0.0,25.0,0.0
1.0,0.0,0.0,1.0,2,50.0,0.0,0.0,50.0
4.0,1.0,0.0,1.0,6,66.66666666666666,0.0,16.666666666666664,16.666666666666664
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,2.0,0.0,1.0,5,40.0,0.0,40.0,20.0
1.0,0.0,1.0,0.0,2,50.0,50.0,0.0,0.0
5.0,12.0,0.0,0.0,17,29.411764705882355,0.0,70.58823529411765,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
6.0,0.0,4.0,0.0,10,60.0,40.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
1.0,3.0,1.0,0.0,5,20.0,20.0,60.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
3.0,6.0,2.0,0.0,11,27.27272727272727,18.181818181818183,54.54545454545454,0.0
2.0,25.0,1.0,0.0,28,7.142857142857142,3.571428571428571,89.28571428571429,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,2,50.0,0.0,0.0,50.0
1.0,8.0,1.0,1.0,11,9.090909090909092,9.090909090909092,72.72727272727273,9.090909090909092
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,3,33.33333333333333,0.0,33.33333333333333,33.33333333333333
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,3.0,5.0,0.0,11,27.27272727272727,45.45454545454545,27.27272727272727,0.0
4.0,1.0,0.0,0.0,5,80.0,0.0,20.0,0.0
1.0,3.0,0.0,0.0,4,25.0,0.0,75.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,1.0,0.0,3,66.66666666666666,33.33333333333333,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,4,100.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
8.0,2.0,3.0,0.0,13,61.53846153846154,23.076923076923077,15.384615384615385,0.0
1.0,0.0,1.0,4.0,6,16.666666666666664,16.666666666666664,0.0,66.66666666666666
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
4.0,0.0,4.0,0.0,8,50.0,50.0,0.0,0.0
2.0,2.0,0.0,0.0,4,50.0,0.0,50.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,3,33.33333333333333,33.33333333333333,0.0,33.33333333333333
1.0,3.0,0.0,0.0,4,25.0,0.0,75.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,3,33.33333333333333,0.0,33.33333333333333,33.33333333333333
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,2,50.0,50.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,4,100.0,0.0,0.0,0.0
1.0,3.0,3.0,0.0,7,14.285714285714285,42.857142857142854,42.857142857142854,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,0.0,2.0,0.0,5,60.0,40.0,0.0,0.0
3.0,0.0,0.0,1.0,4,75.0,0.0,0.0,25.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,1.0,1.0,0.0,4,50.0,25.0,25.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,0.0,0.0,1.0,4,75.0,0.0,0.0,25.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,3,33.33333333333333,33.33333333333333,33.33333333333333,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
6.0,0.0,1.0,0.0,7,85.71428571428571,14.285714285714285,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,3,66.66666666666666,0.0,33.33333333333333,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,2.0,0.0,3,33.33333333333333,66.66666666666666,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
1.0,0.0,1.0,1.0,3,33.33333333333333,33.33333333333333,0.0,33.33333333333333
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
3.0,1.0,0.0,0.0,4,75.0,0.0,25.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,6.0,0.0,0.0,8,25.0,0.0,75.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,1.0,0.0,0.0,4,75.0,0.0,25.0,0.0
1.0,0.0,0.0,1.0,2,50.0,0.0,0.0,50.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
4.0,4.0,2.0,0.0,10,40.0,20.0,40.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
5.0,1.0,1.0,1.0,8,62.5,12.5,12.5,12.5
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,2.0,2.0,0.0,7,42.857142857142854,28.57142857142857,28.57142857142857,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,4.0,0.0,0.0,7,42.857142857142854,0.0,57.14285714285714,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
6.0,2.0,1.0,0.0,9,66.66666666666666,11.11111111111111,22.22222222222222,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,2,50.0,50.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,3.0,2.0,7,28.57142857142857,42.857142857142854,0.0,28.57142857142857
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
3.0,1.0,1.0,0.0,5,60.0,20.0,20.0,0.0
1.0,1.0,0.0,1.0,3,33.33333333333333,0.0,33.33333333333333,33.33333333333333
3.0,0.0,0.0,0.0,3,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
2.0,0.0,1.0,0.0,3,66.66666666666666,33.33333333333333,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,3,33.33333333333333,33.33333333333333,0.0,33.33333333333333
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,3,33.33333333333333,0.0,66.66666666666666,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,4,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,1.0,1.0,0.0,5,60.0,20.0,20.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
2.0,0.0,4.0,0.0,6,33.33333333333333,66.66666666666666,0.0,0.0
2.0,0.0,5.0,0.0,7,28.57142857142857,71.42857142857143,0.0,0.0
2.0,2.0,5.0,0.0,9,22.22222222222222,55.55555555555556,22.22222222222222,0.0
2.0,0.0,4.0,0.0,6,33.33333333333333,66.66666666666666,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,1.0,0.0,3,66.66666666666666,33.33333333333333,0.0,0.0
3.0,0.0,1.0,0.0,4,75.0,25.0,0.0,0.0
2.0,3.0,2.0,0.0,7,28.57142857142857,28.57142857142857,42.857142857142854,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,2,50.0,0.0,0.0,50.0
1.0,0.0,0.0,1.0,2,50.0,0.0,0.0,50.0
1.0,0.0,1.0,0.0,2,50.0,50.0,0.0,0.0
2.0,0.0,0.0,0.0,2,100.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,2,50.0,50.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
1.0,1.0,0.0,0.0,2,50.0,0.0,50.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
3.0,1.0,1.0,0.0,5,60.0,20.0,20.0,0.0
1.0,0.0,0.0,0.0,1,100.0,0.0,0.0,0.0
