sentiment,Retweets
2,RT @ClimateNexus: NYC weatherman quits TV to save Europe from #climate change  via @business 
2,RT @nytpolitics: Governor Jerry Brown vows California will battle the Trump White House on climate change  …
2,"RT @ABC: Bit by bit, Pres. Trump undoing Obama policies on climate change, abortion, energy, internet privacy and more.…"
2,
2,"RT @PatriotByGod: Trump to drop climate change garbage from environmental reviews: Bloomberg -
"
2,"RT @nytclimate: At G, world leaders call the Paris climate change deal 'irreversible,' isolating Donald Trump "
2,RT @GuardianUS: Record-breaking climate change pushes world into ‘uncharted territory’ 
2,
2,RT @PJDunleavy: What energy and climate change policies can we expect from President Trump?  via @LSEforBusiness
2,"RT @Reuters: In rare move, China criticizes Trump plan to exit climate change pact  "
2,
2,RT @latimes: Gov. Jerry Brown warns Trump that California won't back down on climate change 
2,RT @Independent: Trump's Secretary of State refuses UN request to attend climate change meeting 
2,
2,"RT @LHSummers: Trump's trade policy is 'economic equivalent' to denying climate change, Larry Summers says "
2,RT @HuffingtonPost: Bill Nye slams CNN for putting climate change skeptic on #EarthDay panel  
2,RT @HillaryNewss: California threatens to launch its own climate change satellite in defiance of Donald Trump  https…
2,"RT @altUSEPA: Chinese scientists attributed extreme weather patterns in China, and especially in northern China, to climate change
https://…"
2,
2,RT @thehill: Rahm Emanuel posts climate change webpage deleted by Trump administration  
2,
2,"RT @climateprogress: #GameofThrones star: ‘I saw global warming with my own eyes, and it’s terrifying’  …"
2,
2,"RT @nytimes: How Americans think about climate change, in  maps  "
2,RT @TIME: President Trump disbanded a federal panel aimed at fighting climate change 
2,RT @thinkprogress: Trump's EPA pick recently called climate change a 'religious belief'  
2,
2,
2,"RT @thenation: Pentagon officials now consider climate change in every decision, from readying troops for battle to testing weapons https:/Ã¢â‚¬Â¦"
2,
2,RT @TheEconomist: The ocean is the planet's lifeblood. But it's being transformed by climate change 
2,
2,
2,RT @business: World leaders watch as President Trump tries to rip up U.S. climate change efforts  …
2,RT @BusinessDesk: Mark Carney: firms must come clean on exposure to climate change risks 
2,RT @TIME: Al Gore says he hopes to work with Donald Trump to fight climate change 
2,RT @wsbtv: Atlanta among  U.S. cities vowing to stick to the goals of #ParisAgreement on climate change:…
2,
2,RT @SEIclimate: NEW: Integrating complex economic &amp; hydrologic planning models: Analysis of under #climate change  #Ã¢â‚¬Â¦
2,
2,
2,"RT @ClimateCentral: Western water crunch has the fingerprints of global warming, scientists find  via…"
2,
2,
2,RT @TIME: Al Gore says he hopes to work with Donald Trump to fight climate change 
2,
2,
2,
2,RT @BI_contributors: Trump used outdated research in his climate change executive order — via @Slate  …
2,RT @ProfEdwardsNZ: NYC Mayor says NY will go further and faster to address climate change. 
2,
2,RT @SXMUrbanView: China to Trump: We didn't make up global warming  @karenhunter Show @CousinSyl #KarenRebels https:Ã¢â‚¬Â¦
2,RT @SatPaper: How deforestation in NSW and Queensland is undoing Australia’s costly climate change efforts.…
2,RT @nytimes: A draft report by government scientists concludes that Americans are feeling the effects of climate change right now …
2,RT @sciam: Trump administration orders EPA to remove its climate change webpage  
2,RT @grist: Shell’s  climate change film shows just how much it knew  
2,
2,
2,"RT @dcexaminer: Nikki Haley: 'We don't need India, and France, and China' telling US what to do on climate change…"
2,"RT @BBCBreaking: UK government signs Paris Agreement, world's first comprehensive treaty on tackling climate change Ã¢â‚¬Â¦"
2,RT @recent_eu: Bill Gates and investors worth $billion are launching a fund to fight climate change through clean energy …
2,RT @BlackInformant: Trump set to undo Obama's action against global warming 
2,"RT @SteveKopack: EPA boss Pruitt says CO isn't primary contributor to global warming

 "
2,
2,RT @newscientist: Trump could land fatal blow to the fight against climate change  
2,
2,RT @CNN: Sanders: It's 'pathetic' that EPA chief thinks CO not primary contributor to climate change  …
2,"RT @YaleE: Trump will scrap NASA’s world-renowned climate change research, according to his senior advisor:… "
2,
2,RT @Independent: One of the most famous global warming scientists says climate change is becoming more extreme 
2,RT @motherboard: This NASA simulation highlights why climate change research is essential  
2,
2,RT @theintercept: The order kills guidance requiring climate change be considered in environmental reviews for infrastructure projects http…
2,RT @BeautifulMaps: Beliefs about global warming vary by country  @SNStudents 
2,
2,
2,
2,"RT @NatGeoChannel: Lawsuit against the U.S. Gov on climate change won right to a trial, but Trump wants an appeals court to cancel it.
http…"
2,RT @CBSNews: Bernie Sanders: 'What astounds me is that we now have a president-elect who does not believe climate change is realÃ¢â‚¬Â¦
2,RT @SPACEdotcom: Parts of the Arctic Ocean are becoming more like the Atlantic thanks to climate change  …
2,RT @FT: China and the EU have forged an alliance to combat climate change to counter any US retreat from the Paris accord…
2,
2,"RT @Oceanwire: Some kelp forests show surprising resistance to #climate change, but troubling  MT @Oceana …"
2,RT @guardianeco: Naomi Klein attacks free-market philosophy in Q&amp;A climate change debate Ã¢â‚¬â€œ video 
2,
2,
2,RT @CNN: Michael Bloomberg on the Paris climate change deal: 'To walk away from this is just not smart' 
2,
2,RT @WSJ: California Governor Jerry Brown challenges Trump on climate change  
2,RT @latimes: Gov. Jerry Brown calls for a 'countermovement' against Trump's 'colossal mistake' on climate change 
2,
2,RT @Newsweek: Rex Tillerson used an alias to discuss climate change at Exxon  
2,RT @CarolineLucas: Government 'tried to bury' its own frightening report on climate change 
2,
2,RT @EcoInternet: Prince Charles writes book on #climate change  hours ago: Newshub  #environment More: …
2,RT @VickyTrump: Pruitt: Undoing climate change agenda means opportunity 
2,"RT @alfonslopeztena: Tasmania's coastline glows in the dark as plankton turn blue in self-defence—a sign of climate change
…"
2,RT @thehill: EPA chief says CO is not a 'primary contributor' to climate change despite scientific consensus:…
2,RT @Independent: China accuses Trump of 'selfishness' over climate change 
2,
2,
2,RT @AliceLFord: EPA head Scott Pruitt denies that carbon dioxide causes global warming 
2,RT @JohnRMoffitt: Tillerson's State Department is distancing itself from domestic and international action on climate change (a waste of yo…
2,RT @Arizonadog: Congress: Obama admin fired top scientist to advance climate change plans |  @DiCaprio
2,"RT @ABC: Arnold Schwarzenegger, Emmanuel Macron shoot video selfie about their climate change talks  …"
2,RT @TIME: President Trump prepares to withdraw from groundbreaking climate change agreement 
2,RT @CNN: Ivanka Trump is meeting with Al Gore today at Trump Tower to discuss climate change  
2,RT @scifeeds: What effect could climate change have on human aggression? 
2,RT @NYtitanic: Exxon to Trump: Don't ditch Paris climate change deal  via @CNNMoney 
2,
2,RT @hrw: Daily Brief: HIV soars in Philippines; LGBT students in US; Sudan climate change; violence against women in UK; mor…
2,RT @APWestRegion: US polar bear recovery plan won't directly tackle climate change and notes what that could mean for their survival…
2,RT @CNN: Here's how climate change is affecting farmers in the corn belt -- and what it means for your wallet 
2,
2,"RT @maggieNYT: 'Clean air is vitally important,' Trump says about climate change. Says he is keeping 'an open mind.'"
2,RT @CNNPolitics: The EPA chief says carbon dioxide is not the 'primary contributor' to climate change  …
2,RT @nytimes: President Trump’s proposed EPA cuts go far beyond climate change 
2,
2,
2,RT @thehill: Rahm Emanuel posts climate change webpage deleted by Trump administration  
2,
2,
2,"RT @NewYorker: The tragic death of Mark Baumer, who was killed while walking across the country to build climate change awareness:… "
2,
2,RT @BelugaSolar: Donald Trump actually has very little control over green energy and climate change 
2,RT @motherboard: Meet the men on Trump's cabinet who have vowed to reverse climate change progress  …
2,
2,
2,"RT @climatehawk: Trump rejects #climate change, but Mar-a-Lago could be lost to the sea - Bloomberg … "
2,RT @latimes: Gov. Jerry Brown warns Trump that California won't back down on climate change  
2,"RT @washingtonpost: Satellite temperature data, leaned on by climate change doubters, revised sharply upward "
2,
2,RT @truthout: #EPA administrator Scott Pruitt doesn't believe carbon dioxide is a primary factor in climate change. …
2,RT @WIRED: What a Trump presidency means for the global fight against climate change: 
2,RT @TurkeyCOP: Turkey's chief negotiator @Mbirpinar is considering bilateral issues on climate change with EBRD in Turkey's MarrakÃ¢â‚¬Â¦
2,
2,RT @thehill: Bill Nye slams CNN for having climate change skeptic on air  
2,RT @EcoInternet: US city fights back against EPA's new #climate change stance: AOL  #environment
2,RT @NASAClimate: 'Tundra soils appear to be acting as an amplifier of climate change.' #climatechange 
2,"RT @RickHammerly: Badlands National Park defied Trump by tweeting about climate change, but deleted its tweets a few hours later. Her… "
2,
2,
2,
2,RT @susanbnj: Top university stole millions from taxpayers by faking global warming research -  Ã¢â‚¬Â¦
2,RT @HenriettaSandwi: Deforestation and climate change are being financed with our savings  via @thecanarysays
2,
2,RT @adrian_joyce: EU climate laws undermined by Polish and Czech revolt | climate change news  via @ClimateHome #ece…
2,RT @SCUBANews: Scientists aim to counter climate change by testing coral reefs  #scuba 
2,RT @HuffPostPol: Dem senator:  Trump was 'childish' to ignore climate change in his big speech  …
2,
2,RT @NBCNews: Trump's pick to head the EPA questions the human impact on climate change during confirmation hearing…
2,RT @NBCNews: WATCH LIVE: Activists descend on Washington to demand leaders take action on climate change …
2,
2,
2,
2,
2,
2,"RT @IRENA: Biogas—addresses climate change, benefits rural economy &amp; tackles environmental challenges like waste management …"
2,"RT @nytimes: How Americans think about climate change, in  maps  "
2,RT @AP: Does Trump believe in climate change or not? Aides won't say. 
2,RT @signordal: Trump's Environmental Protection Agency just deleted its climate change web page 
2,
2,
2,RT @verge: Ethiopia's coffee is the latest victim of climate change  
2,RT @Reuters: Teens suing U.S. over climate change ask for Exxon's 'Wayne Tracker' emails  
2,RT @extinctsymbol: Arctic ice melt could trigger uncontrollable climate change at global level: 
2,RT @energyinsider: NE- Trump sweeps away Obama climate change plan @New_Europe @AntaeusXG @tzavelaniki @Eurocentrique @akoronakis htt…
2,
2,
2,
2,RT @Jackthelad: Alaska wildfires linked to climate change #auspol   
2,
2,"RT @sciam: Trump EPA Pick expresses doubts about climate change, defends oil industry funding  …"
2,
2,RT @NorthBayNews: EPA chief Scott Pruitt overwhelmed with calls about climate change  
2,
2,RT @ddonigernrdc: CNBC poll: Public opposes rolling back Obama-era climate change regs -% - lowest support of  Trump priorities. https…
2,"RT @CNN: Time-lapse, bird's-eye video shows thousands of protesters marching toward White House for action on climate change…"
2,RT @TheEconomist: Trump’s indifference to climate change has not changed China’s view 
2,
2,RT @tveitdal: New Orleans mayor: US climate change policy cannot wait for Trump  
2,
2,
2,RT @davidsirota: GOP bill would prevent enviro groups from proposing shareholder votes to force companies to address climate change https:/…
2,RT @SEIclimate: NEW: Integrating complex economic &amp; hydrologic planning models: Analysis of under #climate change  #Ã¢â‚¬Â¦
2,"RT @thehill: GE CEO vows to ignore Trump, continue to fight climate change:  "
2,"RT @sjandrews: Portland, Ore., votes to ban fossil fuel projects to fight climate change "
2,RT @sciam: EPA chief Scott Pruitt refuses to link CO and global warming  
2,
2,"RT @AP: Snowshoe hares have adapted to climate change, says @penn_state. (By @ConversationUS, a source of news from academi…"
2,RT @PoliticsNewz: Trump’s Defense Secretary calls climate change a national security risk  
2,
2,RT @thehill: American Meteorological Society comes out against EPA head on climate change  
2,RT @ProfAbelMendez: Study reveals  percent of the core ecological processes are now affected by climate change  htÃ¢â‚¬Â¦
2,
2,RT @bradplumer: The Energy Department has rejected Trump’s request to identify employees who worked on climate change: …
2,RT @jaketapper: Trump has characterized climate change as a Chinese hoax but Sec Ross wants NOAA to 'stick to science and to facts' https:/…
2,"RT @lynlinking: China tells Trump, climate change not hoax we invented 
@DavidJTwomey
 via @Eco News"
2,
2,
2,RT @wef: Plants appear to be trying to rescue us from climate change  
2,
2,RT @guardian: An Inconvenient Sequel: Truth to Power review – another climate change lesson from Al Gore 
2,RT @thehill: EPA removes climate change page from website hours ahead of #climatemarch  
2,
2,
2,RT @CCLsaltlake: @BillGates warns against denying #climate change  @USATODAY 
2,RT @washingtonpost: What climate change has to do with the price of your lettuce 
2,
2,RT @sciam: Suburbs are increasingly threatened by wildfires due to climate change  
2,
2,RT @LeahBarclay: Five Pacific islands lost to rising seas as climate change hits 
2,RT @WorldfNature: Nevada climate change expert Redmond remembered as expert communicator - Las Vegas Review-JournalÃ¢â‚¬Â¦
2,RT @CNN: President-elect Donald Trump acknowledges 'some connectivity' between climate change and human activity…
2,"RT @nytimes: Museum trustee, a Trump donor, supports groups that deny climate change "
2,RT @circleofblue: Report urges Australia &amp; New Zealand to open their doors to citizens of Pacific Island affected by climate change https:/…
2,
2,
2,
2,RT @AZPMnews: A new study shows climate change will have a bigger impact on the Colorado River than previously thought …
2,RT @WSJ: California Governor Brown challenges Trump on climate change 
2,RT @HenriBontenbal: Trump could face the ‘biggest trial of the century’ — over climate change: 
2,RT @jaketapper: Tillerson testifies that the science behind climate change 'is not conclusive' re it being in any way man made
2,
2,RT @CleanAirMoms: Reading: Guardian Michael Bloomberg to world leaders: ignore Trump on climate change 
2,RT @HillaryNewss: Scott Walker's Wisconsin continues to scrub its websites of climate change mentions  …
2,"RT @thejournal_ie: New US environment chief questions carbon link to global warming
"
2,RT @Slate: Trump can’t stop corporate America from fighting climate change:  
2,RT @MyronDewey: Scientists issue ‘apocalyptic’ warning about climate change 
2,"RT @Slate: At Exxon, Tillerson allegedly used a hidden alias email to discuss climate change:  …"
2,
2,"RT @Dodo_Tribe: CLIMATE CHANGE: Warming ponds can release Methane- 
will have catastrophic effects on climate change, study shows… "
2,RT @americamag: Pope Francis and Patriarch Bartholomew urgently appeal for global action on climate change:  https:/…
2,RT @NYTScience: President Trump has made climate change denialism into official American policy 
2,
2,
2,"RT @Adweek: White House website scrubbed of LGBT, climate change, healthcare and civil rights mentions:  …"
2,RT @seattletimes: How Capt. James CookÃ¢â‚¬â„¢s intricate  records reveal global warming today in Arctic:  (viaÃ¢â‚¬Â¦
2,RT @NRDC: Trump’s defense chief cited climate change as national security challenge.  via @sciam
2,RT @FRANCE: Obama speaks out about climate change as G pressure Trump to honour Paris pact  …
2,RT @RAKingham: How disastrous would climate change be for peace and security? | ABC Radio Australia  via @sharethis
2,
2,
2,
2,RT @docrocktex: Scott Pruitt’s office deluged with angry callers after he questions the science of global warming 
2,RT @EW: Frozen star Kristen Bell sings a song about climate change for Netflix doc 
2,
2,RT @GuardianUS: Top US coal boss Robert Murray: 'We do not have a climate change problem' 
2,
2,
2,
2,"RT @AlrightTV: Grizzly bears go vegetarian due to climate change, choosing berries over salmon' | via @telegraph "
2,
2,RT @washingtonpost: Top download from any federal site right now is Park Service report on climate change 
2,"RT @AP_Politics: Former VP Gore, a leading voice on climate change, says talk with Trump 'productive'
"
2,
2,RT @africarenewal: #Africa will meet only only % of its food needs by  because of climate change @africarenewal explainsÃ¢â‚¬Â¦
2,
2,"RT @prashantrao: Despite its climate change goals, China is pushing to dig more coal "
2,
2,RT @TIME: Pope Francis gave President Trump a copy of his encyclical on climate change 
2,
2,
2,RT @OfficialJoelF: Miami could be underwater by  due to climate change 
2,
2,RT @highlyanne: US Department of Energy asking grant recipients to remove 'climate change' and 'global warming' from abstracts. …
2,RT @nobby: Arctic ice melt could trigger uncontrollable climate change at global level 
2,RT @EcoInternet: Biskupski joins U.S. mayors asking #Trump not to obstruct efforts on #climate change: Salt Lake Tribune …
2,
2,
2,
2,
2,
2,RT @ClimateChangRR: The past tells us Greenland's ice sheet is vulnerable to global warming  
2,"RT @NYTScience: Exxon Mobil has turned on the Rockefeller family, which founded the company, over climate change "
2,"RT @cnni: In a speech in Montreal, former US President Obama addressed the issues of climate change, populism and propaganda…"
2,
2,"RT @SafetyPinDaily: At G-, world aligns against Trump policies ranging from free trade to climate change | Via @washingtonpost
…"
2,RT @BelugaSolar: Donald Trump actually has very little control over green energy and climate change 
2,
2,
2,
2,"RT @AJEnglish: 'Whether you believe in climate change or not, the law of physics will continue to work &amp; ice will continue to melt… "
2,RT @crampell: NY AG says Tillerson used alias email to discuss climate change. 'Wayne Tracker.' 
2,RT @climate: The U.S. coal industry’s most outspoken champion has climate change policy advice for Trump  …
2,
2,
2,
2,RT @nytimes: Republicans used to say 'I'm not a scientist' when confronted with climate change. Here's what they say in : …
2,
2,
2,
2,
2,"RT @NCStateCHASS: Study from @NCState prof., alum finds that many officials need to see damage before planning for climate change… "
2,RT @thehill: CDC cancels major climate change conference  
2,RT @RogueNASA: Energy Department climate office bans use of phrase ‘climate change’ 
2,RT @coilltenews: Before the Flood review Ã¢â‚¬â€œ DiCaprio's level-headed #climate change doc  via @guardian
2,
2,RT @capitalweather: The Trump transition team for DOE is seeking the names of employees involved in climate change work…
2,RT @RoseBartu: Jane Goodall calls Trump's climate change agenda 'immensely depressing'  
2,
2,
2,RT @drmabon: Megacity planning must change in four years to limit global warming 
2,"RT @VladimirPutin: On climate change, Scott Pruitt follows the lead of Vladimir Putin - Daily Kos "
2,RT @nytimesbusiness: Trump has ignored climate change warnings from scientists and the government’s own research. Will he listen to CEOs? h…
2,
2,
2,"RT @PacificStand: Life, liberty, and the pursuit of climate change  "
2,RT @ProfTerryHughes: 'We can't be passive bystanders': Scientists call for dramatic re-think on #GreatBarrierReef &amp; climate change https://…
2,RT @HuffingtonPost: Trump meets with physicist who claims 'benefits' of climate change 'outweigh any harm'  https://…
2,RT @FoxNews: Conservative columnist under siege after N.Y. Times debut on climate change  via @HowardKurtz @MediaBuz…
2,RT @afreedma: -year-old sues Indian government over climate change 
2,
2,
2,
2,
2,"RT @washingtonpost: Bolivians face historic drought, and global warming could intensify it "
2,
2,RT @ClimateCentral: Celeb-packed @yearsofliving wants to make climate change a voting issue  via @mashableÃ¢â‚¬Â¦
2,
2,RT @Slate: Is Trump going to purge the government of anyone who accepts climate change? Maybe!  …
2,"RT @likeagirlinc: Don't kill US #climate plans,  states warn #Trump | Climate Home - climate change news  via @Cli…"
2,RT @dcexaminer: Federal government email suggests censorship over 'climate change'  
2,RT @mcspocky: Scott Pruitt’s office deluged with angry callers after he questions the science of global warming…
2,RT @USATODAY: Trump isn’t just rolling back climate change regulations. He seems ready to kill the science behind the effort. …
2,RT @earthguardianz: Kids just won the right to sue the US government over climate change:  
2,RT @TheEconomist: The ocean is planet's lifeblood. But it's being transformed by climate change 
2,"RT @PoliticsFairfax: With their livelihoods vulnerable, farmers demand the Coalition government does more on climate change …"
2,"RT @ajplus: Rapid Arctic ice melt is driving extreme weather across North America, Europe and Asia, climate change scientists t… "
2,
2,"RT @IndianExpress: Study claims over , farmer suicides linked to climate change in India, writes @sowmiyashok | "
2,
2,
2,
2,RT: Trump Energy Department tells staff not to use phrase ‘climate change’  
2,"RT @thinkprogress: Brace yourself for a bitterly cold winter, as climate change shifts the polar vortex  Ã¢â‚¬Â¦"
2,RT @CNN: This forest mural has already been washed away. It was designed to send a chilling message about climate change…
2,
2,RT @guardianeco: Humans on the verge of causing Earth’s fastest climate change in m years | Dana Nuccitelli 
2,RT @BBCNews: Prince Charles co-authors Labybird climate change book 
2,
2,
2,"RT @kemal_atlay: 'Abandoned all pretense of taking global warming seriously': Hamilton exits Climate Change Authority, blasts PM …"
2,
2,RT @nowthisnews: Donald Trump is standing down from the fight against climate change - but Angela Merkel and Pope Francis are steppi…
2,RT @HirokoTabuchi: China warns Trump against abandoning climate change deal 
2,
2,RT @SmithsonianMag: What can robot shellfish tell us about climate change's impact on marine species? 
2,"RT @ReutersPolitics: In rare move, China criticizes Trump plan to exit climate change pact "
2,RT @NYTScience: Donald Trump could put climate change on course for the 'danger zone' 
2,
2,
2,RT @SpaceWeather: Prominent Russian Scientist: 'We should fear a deep temperature drop -- not catastrophic global warming' …
2,
2,
2,RT @NBCNews: President Trump delays whether to endorse climate change deal during G Summit  
2,RT @IndyUSA: Emergency campaign launched to convince Trump climate change is real  
2,RT @ClimateDiplo: Pacific finance ministers want broader definition of #fragility to include #climate change vulnerability: …
2,
2,
2,
2,RT @FindingBad: Website maps Vanuatu climate change flooding risk 
2,
2,RT @SoleCollector: Nike joins group urging Donald Trump to fight global warming:  
2,
2,RT @eapsMIT: #EAPS Prof. Emanuel weighs in on how climate change fueled #HurricaneHarvey  via @WIRED …
2,
2,RT @USPressWorld: What Trump's executive order on climate change means for the world - CNN  
2,RT @engadget: EPA head suggests CO isn't a 'primary contributor' to climate change  
2,
2,
2,
2,RT @GlobalWarming: Recent pattern of cloud cover may have masked some global warming - Ars Technica 
2,
2,RT @climateprogress: New study: 'Super heat waves' of °F coming if global warming continues unchecked  …
2,RT @thehill: EPA removes climate change page from website hours ahead of #climatemarch  
2,
2,RT @sbsun: Can Joshua trees survive global warming? Scientists have differing thoughts 
2,
2,
2,
2,
2,"RT @BNONews: In st such report from the Trump admin, NOAA says record global warmth in  was fueled by long-term global warming and a s…"
2,"RT @tveitdal: Polar vortex shifting due to climate change, extending winter, study finds  "
2,
2,"RT @LotteLeicht: Indigenous rights are key to preserving forests, climate change study finds "
2,RT @APWestRegion: California Gov. Jerry Brown makes dire plea to lawmakers as he scrambles to get support for climate change deal.…
2,RT @BelugaSolar: Donald Trump actually has very little control over green energy and climate change 
2,
2,RT @pulitzercenter: Climate scientists react to Trump's presidency -- is the battle against climate change a lost cause?Ã¢â‚¬Â¦
2,
2,RT @CBSNews: Thousands of protesters across the U.S. are demanding action on climate change to mark President Trump's th day:…
2,"RT @sciam: Under Trump, NASA may turn a blind eye to climate change  "
2,"RT @DMVFollowers: Leonardo DiCaprio joined the crowd of over , in D.C. yesterday protesting for action on climate change. …"
2,"RT @stepanenkosn: In Greenland, a once doubtful scientist witnesses climate change's troubling toll "
2,
2,RT @NYMag: Report: The Energy Department’s climate office just banned the phrase 'climate change' 
2,RT @BelugaSolar: Donald Trump actually has very little control over green energy and climate change 
2,
2,
2,"RT @ABCPolitics: .@realDonaldTrump vows to cancel 'billions' in climate change funds to UN, adds 'I'm an environmentalist' Ã¢â‚¬Â¦"
2,
2,"RT @washingtonpost: NASA is defiantly communicating climate change science despite Trump’s doubts
 via @capitalweath…"
2,
2,
2,
2,"RT @washingtonpost: Wisconsin state agencies are deleting talk of human-caused climate change from their websites
"
2,"RT @guardianeco: Europe's extreme June heat clearly linked to climate change, research shows "
2,
2,RT @Chomley: Australia ranked among worst developed countries for climate change action 
2,
2,
2,
2,"RT @KXAN_Weather: Scientists: Stunning warming in Arctic has gone into overdrive thanks to man-made climate change:
"
2,
2,
2,"RT @IHEU: Scientists warn 'off the charts' Arctic melting may trigger polar ‘tipping points’ and uncontrollable climate change
…"
2,RT @Independent: Theresa May admits climate change is not on the agenda as she meets Trump at G 
2,RT @CNN: The EPA removed most climate change information from its website Friday  
2,
2,RT @FilmLadLdn: G leaders blame US for failure to reach climate change agreement in unusually frank statement 
2,RT @AP: The Latest: John Kerry says failing to fight climate change would be a 'moral failure' and a 'betrayal' 
2,
2,RT @unisdr: #perufloods need to be viewed in the context of a warming planet says @RobertGlasserUN #switchsendai #MEXICOGP…
2,"RT @vicenews: Nearly , suicides in India linked to global warming  "
2,"RT @XHNews: #BREAKING: China, Russia pledged to jointly push for implementation of #ParisAgreement on climate change Tuesday…"
2,
2,
2,
2,RT @wef: How we can limit global warming to .°C  
2,RT @LatAmSci: Newly discovered peatlands in Amazonia and Africa 'must be protected to prevent climate change' 
2,
2,RT @ajplus: Trump picked a climate change skeptic to head his EPA transition team. 
2,RT @huffpostqueer: Ann Coulter says she'd blame hurricane on lesbian mayor before climate change 
2,
2,
2,"RT @thinkprogress: Trump's latest proposal eliminates all spending on clean energy and climate change
 Ã¢â‚¬Â¦"
2,
2,
2,"RT @tesconews: Tougher carbon reduction targets to help combat climate change announced by Tesco. 
Learn more:…"
2,
2,RT @SustainBrands: 'Cocoa is highly susceptible to climate change' @HersheyCompany  
2,RT @CNN: The new head of the EPA says he doesn't believe carbon dioxide is a primary contributor to global warming…
2,RT @newscientist: Trump could land fatal blow to the fight against climate change  
2,RT @tpolitical_news: A majority of Republicans in the House and Senate are climate change deniers  …
2,RT @ClimateCentral: The State Dept. rewrote its climate change page  
2,
2,
2,"RT @AJENews: 'Conflict, drought, climate change, disease, cholera. The combination is a nightmare.' - UN Chief "
2,RT @AdamsFlaFan: Scott Pruitt’s office deluged with angry callers after he questions the science of global warming - Washington Post https:…
2,
2,RT @Independent: Theresa May accused of being 'Donald Trump's mole' in Europe after UK tries to water down EU climate change policy https:/…
2,
2,
2,
2,RT @postgreen: The U.S. Geological Survey hails an early spring — and ties it to climate change 
2,RT @NASA: New study suggests 'global warming hiatus' between  &amp;  due to Earth’s ocean absorbing the extra heat:…
2,
2,RT @KatSongPR: Scientists just published an entire study refuting Scott Pruitt on climate change - The Washington Post …
2,"RT @Reuters: In rare move, China criticizes Trump plan to exit climate change pact  "
2,
2,
2,
2,RT @justinkeeble: China warns Trump against abandoning climate change deal  via @FT
2,RT @NYTScience: How @realDonaldTrump can influence climate change  
2,
2,RT @GreenHarvard: Economics Phd student Jisung Park explores how climate change will affect human productivity and economic health https://…
2,"RT @kileykroh: On November , this small town might do something no other city has done on climate change "
2,RT @UNCCDLibrary: Soil management could make or break climate change response efforts  via @FAONews #UNFAO
2,RT @edwardatport: Australia being 'left behind' by global momentum on climate change 
2,RT @actionifaw: The charismatic polar bear became the poster animal for climate change - what happens next? via @nytimes…
2,RT @climateWWF: US rolls back progress made on climate change policy @climateWWF @Manupulgarvidal @WWF 
2,RT @thinkprogress: Republican remains a town hall no-show as climate change claims spotlight in Virginia  …
2,
2,
2,
2,"RT @ClimateChangRR: World’s food supplies at risk as climate change threatens international trade, experts warn  htt…"
2,RT @CNNPolitics: Why climate change experts fear Donald Trump's presidency  
2,
2,
2,
2,RT @thehill: Sanders tears into EPA head for saying CO isn't a 'primary contributor' to climate change  …
2,RT @RogueNASA: Lawmakers strip climate change references from new Idaho K- science standards 
2,
2,RT @NYDailyNews: EPA report refutes Scott Pruitt's claim that carbon dioxide doesn't cause climate change  …
2,
2,RT @CNN: President-elect Donald Trump says 'nobody really knows' if climate change is real  
2,"RT @dna: Russian President Vladimir Putin says climate change not man-made, good for economy "
2,
2,
2,
2,
2,RT @nytimes: President Trump’s proposed EPA cuts go far beyond climate change 
2,RT @nytimes: Canada’s strategy on climate change: Work with American states 
2,"RT @guardian: The curious disappearance of climate change, from Brexit to Berlin | Andrew Simms "
2,RT @ajplus: “One man will not stop our progress.” – Arnold Schwarzenegger on climate change. 
2,
2,RT @FortuneMagazine: What Trump’s climate change executive order means for the future of clean energy 
2,
2,
2,RT @bencaldecott: Michael Bloomberg and Mark Carney: How to make a profit from defeating climate change | Opinion | The Guardian …
2,
2,RT @WIRED: What a Trump presidency means for the global fight against climate change: 
2,RT @RedHotSquirrel: David Bellamy: The BBC froze me out because I don't believe in global warming. 
2,RT @ClimateCentral: The Paris Agreement disappeared from the Department of Energy's climate change page 
2,RT @Jezebel: Energy Department won't disclose names of employees who worked on climate change to Trump team…
2,
2,RT @pablorodas: climate: NATO lawmakers warn that global warming will trigger food shortages  
2,RT @TIME: Republican congressman says God will 'take care of' climate change 
2,
2,RT @EcoInternet: BlackRock Inc promises it will put new pressure on companies regarding #climate change and board ...: Financial Post http…
2,RT @BBCWorld: US diplomat in China quits 'over Trump climate change policy' 
2,RT @CNN: Robert F. Kennedy Jr. says President Trump's climate change policies are 'turning America into a petrol state' …
2,RT @Reuters: JUST IN: EPA chief Scott Pruitt disagrees that CO is primary contributor to global warming: report 
2,
2,
2,
2,
2,RT @CNN: Former US President Obama will speak about climate change and food supply at the 'Seeds and Chips' summit in Italy …
2,
2,"RT @efairhurst: Apple, Google, Microsoft, and Amazon will continue to fight climate change despite Trump’s order "
2,"RT @climatehawk: February's unusual heat has #climate change link, scientists find | @InsideClimate … "
2,RT @MSNBC: Pres. Obama says he's confident US will continue to fight climate change:  
2,
2,RT @TIME: How climate change could make extreme rain even worse 
2,RT @capitalweather: Interior Department agency removes climate change language from news release:  via @dino_grandoni
2,RT @FlitterOnFraud: Teens suing U.S. over climate change ask for Exxon's 'Wayne Tracker' emails 
2,RT @France_en: Australia’s Great Barrier Reef expedition to explore climate change-resistant coral  …
